"phylum","class","order","family","genus","species"
"Arthropoda","Insecta","Hemiptera","Cicadellidae","Adarrus","Adarrus multinotatus"
"Arthropoda","Insecta","Lepidoptera","Adelidae","Adela","Adela croesella"
"Arthropoda","Insecta","Lepidoptera","Adelidae","Adela","Adela cuprella"
"Arthropoda","Insecta","Lepidoptera","Adelidae","Adela","Adela reaumurella"
"Arthropoda","Insecta","Lepidoptera","Adelidae","Adela","Adela violella"
"Arthropoda","Insecta","Hemiptera","Adelgidae","Adelges","Adelges abietis"
"Arthropoda","Insecta","Hemiptera","Adelgidae","Adelges","Adelges laricis"
"Arthropoda","Insecta","Hemiptera","Adelgidae","Dreyfusia","Dreyfusia piceae"
"Arthropoda","Insecta","Hemiptera","Adelgidae","Adelges","Adelges tardus"
"Annelida","Clitellata","Haplotaxida","Naididae","Adelodrilus","Adelodrilus pusillus"
"Arthropoda","Insecta","Hemiptera","Miridae","Adelphocoris","Adelphocoris lineolatus"
"Arthropoda","Insecta","Hemiptera","Miridae","Adelphocoris","Adelphocoris quadripunctatus"
"Arthropoda","Insecta","Hemiptera","Miridae","Adelphocoris","Adelphocoris seticornis"
"Arthropoda","Insecta","Coleoptera","Aderidae","Aderus","Aderus populneus"
"Arthropoda","Insecta","Diptera","Anthomyiidae","Adia","Adia cinerella"
"Arthropoda","Insecta","Hymenoptera","Braconidae","Adialytus","Adialytus ambiguus"
"Arthropoda","Insecta","Hymenoptera","Braconidae","Adialytus","Adialytus salicaphis"
"Arthropoda","Insecta","Trichoptera","Leptoceridae","Adicella","Adicella filicornis"
"Arthropoda","Insecta","Trichoptera","Leptoceridae","Adicella","Adicella reducta"
"Rotifera","Bdelloidea","Adinetida","Adinetidae","Adineta","Adineta barbata"
"Rotifera","Bdelloidea","Adinetida","Adinetidae","Adineta","Adineta gracilis"
"Rotifera","Bdelloidea","Adinetida","Adinetidae","Adineta","Adineta vaga"
"Arthropoda","Insecta","Coleoptera","Latridiidae","Adistemia","Adistemia watsoni"
"Arthropoda","Insecta","Diptera","Tachinidae","Admontia","Admontia blanda"
"Arthropoda","Insecta","Diptera","Tachinidae","Admontia","Admontia grandicornis"
"Arthropoda","Insecta","Diptera","Tachinidae","Admontia","Admontia maculisquama"
"Arthropoda","Insecta","Diptera","Tachinidae","Admontia","Admontia seria"
"Arthropoda","Insecta","Hemiptera","Cydnidae","Adomerus","Adomerus biguttatus"
"Arthropoda","Arachnida","Sarcoptiformes","Liacaridae","Adoristes","Adoristes ovatus"
"Arthropoda","Arachnida","Sarcoptiformes","Liacaridae","Adoristes","Adoristes poppei"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Adoxophyes","Adoxophyes orana"
"Arthropoda","Insecta","Coleoptera","Elateridae","Adrastus","Adrastus limbatus"
"Arthropoda","Insecta","Coleoptera","Elateridae","Adrastus","Adrastus pallens"
"Arthropoda","Insecta","Coleoptera","Elateridae","Adrastus","Adrastus rachifer"
"Arthropoda","Insecta","Lepidoptera","Zygaenidae","Adscita","Adscita statices"
"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes aegypti"
"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes albopictus"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus annulipes"
"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes atropalpus"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus cantans"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus caspius"
"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes cinereus"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus communis"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus detritus"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus dorsalis"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus excrucians"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus flavescens"
"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes flavopictus"
"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes geminus"
"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes geniculatus"
"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes japonicus"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus leucomelas"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus nigrinus"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus punctor"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus riparius"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus rusticus"
"Arthropoda","Insecta","Diptera","Culicidae","Ochlerotatus","Ochlerotatus sticticus"
"Arthropoda","Insecta","Diptera","Culicidae","Aedes","Aedes vexans"
"Arthropoda","Insecta","Lepidoptera","Noctuidae","Aedia","Aedia leucomelas"
"Arthropoda","Malacostraca","Isopoda","Aegidae","Aega","Aega psora"
"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Aegialia","Aegialia arenaria"
"Arthropoda","Insecta","Coleoptera","Scarabaeidae","Aegialia","Aegialia mimica"
"Chordata","Aves","Passeriformes","Aegithalidae","Aegithalos","Aegithalos caudatus"
"Chordata","Aves","Strigiformes","Strigidae","Aegolius","Aegolius funereus"
"Mollusca","Gastropoda","Stylommatophora","Oxychilidae","Aegopinella","Aegopinella nitens"
"Mollusca","Gastropoda","Stylommatophora","Oxychilidae","Aegopinella","Aegopinella nitidula"
"Arthropoda","Insecta","Coleoptera","Cerambycidae","Aegosoma","Aegosoma scabricorne"
"Chordata","Aves","Accipitriformes","Accipitridae","Aegypius","Aegypius monachus"
"Arthropoda","Insecta","Hemiptera","Pentatomidae","Aelia","Aelia acuminata"
"Arthropoda","Insecta","Hemiptera","Pentatomidae","Aelia","Aelia klugii"
"Arthropoda","Insecta","Hemiptera","Rhyparochromidae","Aellopus","Aellopus atratus"
"Arthropoda","Arachnida","Araneae","Salticidae","Aelurillus","Aelurillus v-insignitus"
"Nematoda","Chromadorea","Strongylida","Angiostrongylidae","Aelurostrongylus","Aelurostrongylus abstrusus"
"Nematoda","Chromadorea","Strongylida","Filaroididae","Perostrongylus","Perostrongylus falciformis"
"Mollusca","Gastropoda","Nudibranchia","Aeolidiidae","Aeolidia","Aeolidia papillosa"
"Mollusca","Gastropoda","Nudibranchia","Aeolidiidae","Aeolidiella","Aeolidiella alderi"
"Mollusca","Gastropoda","Nudibranchia","Aeolidiidae","Aeolidiella","Aeolidiella glauca"
"Mollusca","Gastropoda","Nudibranchia","Aeolidiidae","Aeolidiella","Aeolidiella sanguinea"
"Annelida","Clitellata","Haplotaxida","Aeolosomatidae","Aeolosoma","Aeolosoma hemprichi"
"Annelida","Clitellata","Haplotaxida","Aeolosomatidae","Aeolosoma","Aeolosoma litorale"
"Annelida","Clitellata","Haplotaxida","Aeolosomatidae","Aeolosoma","Aeolosoma viride"
"Arthropoda","Insecta","Thysanoptera","Aeolothripidae","Aeolothrips","Aeolothrips albicinctus"
"Arthropoda","Insecta","Thysanoptera","Aeolothripidae","Aeolothrips","Aeolothrips ericae"
"Arthropoda","Insecta","Thysanoptera","Aeolothripidae","Aeolothrips","Aeolothrips fasciatus"
"Arthropoda","Insecta","Thysanoptera","Aeolothripidae","Aeolothrips","Aeolothrips intermedius"
"Arthropoda","Insecta","Thysanoptera","Aeolothripidae","Aeolothrips","Aeolothrips melaleucus"
"Mollusca","Bivalvia","Pectinida","Pectinidae","Aequipecten","Aequipecten opercularis"
"Cnidaria","Hydrozoa","Leptothecata","Aequoreidae","Aequorea","Aequorea forskalea"
"Cnidaria","Hydrozoa","Leptothecata","Aequoreidae","Aequorea","Aequorea vitrina"
"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna affinis"
"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna cyanea"
"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna grandis"
"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna isoceles"
"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna juncea"
"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna mixta"
"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna subarctica"
"Arthropoda","Insecta","Odonata","Aeshnidae","Aeshna","Aeshna viridis"
"Bryozoa","Gymnolaemata","Cheilostomatida","Aeteidae","Aetea","Aetea anguina"
"Arthropoda","Insecta","Lepidoptera","Geometridae","Aethalura","Aethalura punctulata"
"Arthropoda","Insecta","Hymenoptera","Ichneumonidae","Aethecerus","Aethecerus nitidus"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Aethes","Aethes beatricella"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Aethes","Aethes bilbaensis"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Aethes","Aethes cnicana"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Aethes","Aethes dilucidana"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Aethes","Aethes francillana"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Aethes","Aethes hartmanniana"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Aethes","Aethes margaritana"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Aethes","Aethes rubigana"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Aethes","Aethes rutilana"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Aethes","Aethes smeathmanniana"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Aethes","Aethes tesserana"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Aethes","Aethes triangulana"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Aethes","Aethes williana"
"Arthropoda","Insecta","Coleoptera","Nitidulidae","Aethina","Aethina tumida"
"Nematoda","Enoplea","Dorylaimida","Aetholaimidae","Aetholaimus","Aetholaimus rotundicauda"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus affinis"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus biguttatus"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus bipustulatus"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus congener"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus conspersus"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus didymus"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus guttatus"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus labiatus"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus melanarius"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus nebulosus"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus paludosus"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus striolatus"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus sturmii"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus uliginosus"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus undulatus"
"Arthropoda","Insecta","Coleoptera","Dytiscidae","Agabus","Agabus unguicularis"
"Arthropoda","Arachnida","Araneae","Araneidae","Agalenatea","Agalenatea redii"
"Arthropoda","Insecta","Coleoptera","Cerambycidae","Agapanthia","Agapanthia cardui"
"Arthropoda","Insecta","Coleoptera","Cerambycidae","Agapanthia","Agapanthia intermedia"
"Arthropoda","Insecta","Coleoptera","Cerambycidae","Agapanthia","Agapanthia villosoviridescens"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Agapeta","Agapeta hamana"
"Arthropoda","Insecta","Lepidoptera","Tortricidae","Agapeta","Agapeta zoegana"
"Arthropoda","Insecta","Trichoptera","Glossosomatidae","Agapetus","Agapetus fuscipes"
"Arthropoda","Insecta","Trichoptera","Glossosomatidae","Agapetus","Agapetus laniger"
"Arthropoda","Insecta","Trichoptera","Glossosomatidae","Agapetus","Agapetus ochripes"
"Arthropoda","Insecta","Coleoptera","Staphylinidae","Gyrophaena","Gyrophaena latissima"
"Arthropoda","Insecta","Coleoptera","Leiodidae","Agathidium","Agathidium atrum"
"Arthropoda","Insecta","Coleoptera","Leiodidae","Agathidium","Agathidium badium"
"Arthropoda","Insecta","Coleoptera","Leiodidae","Agathidium","Agathidium confusum"
"Arthropoda","Insecta","Coleoptera","Leiodidae","Agathidium","Agathidium laevigatum"
"Arthropoda","Insecta","Coleoptera","Leiodidae","Agathidium","Agathidium marginatum"
"Arthropoda","Insecta","Coleoptera","Leiodidae","Agathidium","Agathidium nigrinum"
"Arthropoda","Insecta","Coleoptera","Leiodidae","Agathidium","Agathidium nigripenne"
"Arthropoda","Insecta","Coleoptera","Leiodidae","Agathidium","Agathidium rotundatum"
"Arthropoda","Insecta","Coleoptera","Leiodidae","Agathidium","Agathidium seminulum"
"Arthropoda","Insecta","Coleoptera","Leiodidae","Agathidium","Agathidium varians"
"Arthropoda","Insecta","Diptera","Platypezidae","Agathomyia","Agathomyia alneti"
"Arthropoda","Insecta","Diptera","Platypezidae","Agathomyia","Agathomyia antennata"
"Arthropoda","Insecta","Diptera","Platypezidae","Agathomyia","Agathomyia boreella"
"Arthropoda","Insecta","Diptera","Platypezidae","Agathomyia","Agathomyia cinerea"
"Arthropoda","Insecta","Diptera","Platypezidae","Agathomyia","Agathomyia elegantula"
"Arthropoda","Insecta","Diptera","Platypezidae","Agathomyia","Agathomyia falleni"
"Arthropoda","Insecta","Diptera","Platypezidae","Agathomyia","Agathomyia lundbecki"
"Arthropoda","Insecta","Diptera","Platypezidae","Agathomyia","Agathomyia sexmaculata"
"Arthropoda","Insecta","Diptera","Platypezidae","Agathomyia","Agathomyia unicolor"
"Arthropoda","Insecta","Diptera","Platypezidae","Agathomyia","Agathomyia viduella"
"Arthropoda","Insecta","Diptera","Platypezidae","Agathomyia","Agathomyia wankowiczii"
"Arthropoda","Insecta","Diptera","Platypezidae","Agathomyia","Agathomyia woodella"
"Arthropoda","Insecta","Lepidoptera","Pterophoridae","Agdistis","Agdistis adactyla"
"Arthropoda","Insecta","Lepidoptera","Pterophoridae","Agdistis","Agdistis bennetii"
"Arthropoda","Insecta","Coleoptera","Chrysomelidae","Agelastica","Agelastica alni"
"Arthropoda","Arachnida","Araneae","Agelenidae","Allagelena","Allagelena gracilens"
"Arthropoda","Arachnida","Araneae","Agelenidae","Agelena","Agelena labyrinthica"
"Arthropoda","Insecta","Hymenoptera","Encyrtidae","Ageniaspis","Ageniaspis fuscicollis"
"Arthropoda","Insecta","Hymenoptera","Pompilidae","Agenioideus","Agenioideus cinctellus"
"Arthropoda","Insecta","Lepidoptera","Nymphalidae","Inachis","Inachis io"
"Arthropoda","Insecta","Lepidoptera","Nymphalidae","Nymphalis","Nymphalis urticae"
"Cnidaria","Hydrozoa","Trachymedusae","Rhopalonematidae","Aglantha","Aglantha digitale"
"Cnidaria","Hydrozoa","Leptothecata","Aglaopheniidae","Aglaophenia","Aglaophenia pluma"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Aglaostigma","Aglaostigma aucupariae"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Aglaostigma","Aglaostigma fulvipes"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Aglaostigma","Aglaostigma langei"
"Arthropoda","Insecta","Hymenoptera","Tenthredinidae","Aglaostigma","Aglaostigma lichtwardti"
"Nematoda","Chromadorea","Rhabditida","Tylenchidae","Aglenchus","Aglenchus agricola"
"Arthropoda","Insecta","Coleoptera","Salpingidae","Aglenus","Aglenus brunneus"
"Arthropoda","Insecta","Lepidoptera","Saturniidae","Aglia","Aglia tau"
"Arthropoda","Insecta","Lepidoptera","Pyralidae","Aglossa","Aglossa caprealis"
"Arthropoda","Insecta","Lepidoptera","Pyralidae","Aglossa","Aglossa pinguinalis"
"Arthropoda","Insecta","Hymenoptera","Encyrtidae","Aglyptus","Aglyptus rufus"
"Arthropoda","Insecta","Hemiptera","Miridae","Agnocoris","Agnocoris reclairei"
"Arthropoda","Insecta","Hemiptera","Miridae","Agnocoris","Agnocoris rubicundus"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix alstromeriana"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix angelicella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix arenella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix assimilella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix atomella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix capreolella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix ciliella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix cnicella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix conterminella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix curvipunctosa"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix heracliana"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix kaekeritziana"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix laterella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix liturosa"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix nanatella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix nervosa"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix ocellana"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix oinochroa"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix pallorella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix propinquella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix purpurea"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix scopariella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix subpropinquella"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix umbellana"
"Arthropoda","Insecta","Lepidoptera","Depressariidae","Agonopterix","Agonopterix yeatiana"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum dolens"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum emarginatum"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum ericeti"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum fuliginosum"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum gracile"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum gracilipes"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum lugens"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum marginatum"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum micans"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum muelleri"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum nigrum"
"Arthropoda","Insecta","Coleoptera","Carabidae","Oxypselaphus","Oxypselaphus obscurus"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum piceum"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum scitulum"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum sexpunctatum"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum thoreyi"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum versutum"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum viduum"
"Arthropoda","Insecta","Coleoptera","Carabidae","Agonum","Agonum viridicupreum"
"Chordata","Actinopteri","Perciformes","Agonidae","Agonus","Agonus cataphractus"
"Arthropoda","Insecta","Hemiptera","Tingidae","Agramma","Agramma laetum"
"Arthropoda","Insecta","Trichoptera","Hydroptilidae","Agraylea","Agraylea multipunctata"
"Arthropoda","Insecta","Trichoptera","Hydroptilidae","Agraylea","Agraylea sexmaculata"
